candidate_id	job_count	seed_count	complete_seed_count	stage1_any_strict_dual_reference_job	stage1_any_broad_dual_reference_job	stage2_any_seed_dual_conformation_strict	stage2_any_seed_dual_conformation_broad	stage3_two_seed_dual_conformation_strict	stage3_two_seed_dual_conformation_broad	strict_seed_passes	broad_seed_passes
P1MCPUFP__CPUFP500K_0087__00661	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0087__00665	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0087__00793	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0087__00893	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0088__00032	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0088__00040	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0088__00117	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0088__00203	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0088__00235	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0088__00307	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0088__00737	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0088__00796	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0088__00829	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0088__00833	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0088__00857	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00008	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00028	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00036	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00044	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00046	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00056	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00089	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00100	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00120	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00132	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00147	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00154	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00183	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00204	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00216	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00217	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00236	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00259	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00275	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00291	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00320	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00326	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00352	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00361	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00395	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00448	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00469	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00476	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00478	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00486	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00487	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00497	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00509	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00523	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00526	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00558	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00560	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00563	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00567	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00583	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00592	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00594	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00596	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00602	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00611	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00643	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00663	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00678	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00700	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00708	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00730	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00752	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00796	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00803	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00832	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00842	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00845	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00881	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00891	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00906	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00907	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00910	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0089__00925	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0090__00075	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0090__00373	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0091__00147	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0091__00211	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0091__00583	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0091__00705	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0091__00729	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0091__00737	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0091__00760	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0091__00823	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0091__00893	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0091__00928	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0094__00385	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00005	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00012	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00053	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00059	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00062	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00078	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00089	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00106	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00112	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00120	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00138	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00140	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00144	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00148	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00189	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00204	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00210	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00228	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00269	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00272	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00297	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00300	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00308	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00329	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00336	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00347	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00349	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00357	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00360	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00392	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00393	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00408	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00416	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00458	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00459	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00468	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00479	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00483	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00491	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00508	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00521	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00528	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00541	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00545	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00546	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00549	4	2	2	True	True	True	True	False	True	1	2
P1MCPUFP__CPUFP500K_0100__00572	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00584	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00591	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00594	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00597	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00630	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00653	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00656	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00658	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00665	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00683	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00695	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00719	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00720	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00731	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00751	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00754	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00756	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00765	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00772	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00796	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00799	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00800	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00801	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00802	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00849	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00858	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00862	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00873	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00878	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00880	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00885	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00891	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00895	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00909	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00061	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00354	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00425	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00527	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00827	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00895	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00010	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00069	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00124	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00126	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00149	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00167	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00386	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00395	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00419	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00422	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00462	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00604	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00625	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00682	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00700	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00749	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00776	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0104__00741	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0104__00748	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0105__00083	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0105__00461	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0105__00634	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00053	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00097	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00174	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00247	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00436	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00014	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00043	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00047	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00074	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00107	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00138	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00166	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00169	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00192	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00200	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00203	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00272	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00277	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00281	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00294	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00338	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00351	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00378	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00412	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00432	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00490	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00501	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00539	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00543	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00590	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00595	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00597	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00630	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00641	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00666	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00693	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00698	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00731	4	2	2	True	True	True	True	False	True	1	2
P1MCPUFP__CPUFP500K_0107__00752	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00759	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00771	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00797	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00818	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00856	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00863	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00891	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00915	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00917	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00021	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00033	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00056	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00064	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00086	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00090	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00111	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00135	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00150	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00169	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00197	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00202	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00228	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00232	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00243	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00246	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00258	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00265	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00278	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00312	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00313	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00319	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00329	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00333	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00334	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00342	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00351	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00362	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00367	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00375	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00381	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00384	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00393	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00399	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00402	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00431	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00432	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00462	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00496	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00498	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00514	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00524	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00531	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00535	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00542	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00545	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00552	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00574	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00584	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00624	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00655	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00684	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00696	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00707	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00766	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00772	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00783	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00788	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00831	4	2	2	True	True	True	True	True	True	2	2
